2005-08-22,06:25:17,NORMAL,*)[eMEC_AUTO_RUN_END_REPORT] (Auto Run Stop),0111
2005-08-22,06:25:21,NORMAL,*)eMEC_START_PRODUCTION_FRONTPANEL,ff12
2005-08-22,06:25:21,NORMAL,*)eMEC_START_PRODUCTION_MANUAL,ff11
2005-08-22,06:25:21,NORMAL,*)eMEC_PANNEL_START_BUTTON_FRONT,fe21
2005-08-22,06:25:21,NORMAL,*)eMEC_START_PRODUCTION_REQUEST,ff13
2005-08-22,06:25:21,NORMAL,(Auto Run Start),0110
2005-08-22,06:25:21,NORMAL,*)eMEC_START_PRODUCTION_FRONTPANEL,ff12
2005-08-22,06:25:21,NORMAL,*)eMEC_PANNEL_START_BUTTON_FRONT,fe21
2005-08-22,06:25:24,WARNING,"Head5 Pneumatic error was occurred during pickup part 35-11527,from tape feeder F46.",5611
2005-08-22,06:25:27,WARNING,"Head5 Pneumatic error was occurred during pickup part 35-11527,from tape feeder F46.",5611
2005-08-22,06:25:27,WARNING,"Head2 Pneumatic error was occurred during pickup part 35-11527,from tape feeder F46.",5611
2005-08-22,06:25:29,WARNING,"Head5 Pneumatic error was occurred during pickup part 35-11527,from tape feeder F46.",5611
2005-08-22,06:25:30,WARNING,"Head2 Pneumatic error was occurred during pickup part 35-11527,from tape feeder F46.",5611
2005-08-22,06:25:30,WARNING,"Head5 Feeder F46 Part 35-11527,The retry count for part pickup was exceeded for the tape feeder.",5101
2005-08-22,06:25:30,WARNING,"Head2 Feeder F46 Part 35-11527,The retry count for part pickup was exceeded for the tape feeder.",5101
2005-08-22,06:25:34,NORMAL,*)eMEC_PANNEL_STOP_BUTTON_FRONT,fe22
2005-08-22,06:25:35,NORMAL,*)[eMEC_AUTO_RUN_END_REPORT] (Auto Run Stop),0111
2005-08-22,06:25:35,NORMAL,*)eMEC_PANNEL_STOP_BUTTON_FRONT,fe22
2005-08-22,06:25:43,NORMAL,*)eMEC_PANNEL_RESET_BUTTON_FRONT,fe23
2005-08-22,06:25:43,NORMAL,*)eMEC_PANNEL_RESET_BUTTON_FRONT,fe23
2005-08-22,06:25:56,NORMAL,*)eMEC_START_PRODUCTION_FRONTPANEL,ff12
2005-08-22,06:25:56,NORMAL,*)eMEC_START_PRODUCTION_MANUAL,ff11
2005-08-22,06:25:56,NORMAL,*)eMEC_PANNEL_START_BUTTON_FRONT,fe21
2005-08-22,06:25:56,NORMAL,*)eMEC_START_PRODUCTION_REQUEST,ff13
2005-08-22,06:25:56,NORMAL,(Auto Run Start),0110
2005-08-22,06:25:56,NORMAL,*)eMEC_START_PRODUCTION_FRONTPANEL,ff12
